"Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"2013-09-24 00:00:00","5,900m row","38:45.0","2325","","","5900","","","","3:17.0","46","457","","","57","Lwt","Indoor Rower","No",""
"2013-09-23 00:00:00","7,400m row","47:45.0","2865","","","7400","","","","3:13.5","48","466","","","57","Lwt","Indoor Rower","No",""
"2013-09-22 00:00:00","4,535m row","29:00.0","1740","","","4535","","","","3:11.8","50","470","","","57","Lwt","Indoor Rower","No",""
"2013-09-21 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","No Exer | Tired"
"2013-09-20 00:00:00","4,600m row","30:00.0","1800","","","4600","","","","3:15.6","47","461","","","57","Lwt","Indoor Rower","No",""
"2013-09-19 00:00:00","5,700m row","40:00.0","2400","","","5700","","","","3:30.5","38","429","","","57","Lwt","Indoor Rower","No",""
"2013-09-18 00:00:00","5,300m row","35:00.0","2100","","","5300","","","","3:18.1","45","455","","","57","Lwt","Indoor Rower","No",""
"2013-09-17 00:00:00","2,000m row","14:15.0","855","","","2000","","","","3:33.7","36","423","","","57","Lwt","Indoor Rower","No",""
"2013-09-16 00:00:00","8,700m row","53:00.0","3180","","","8700","","","","3:02.7","57","497","","","57","Lwt","Indoor Rower","No",""
"2013-09-15 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-09-14 00:00:00","6,100m row","40:00.0","2400","","","6100","","","","3:16.7","46","458","","","57","Lwt","Indoor Rower","No",""
"2013-09-13 00:00:00","6,600m row","42:00.0","2520","","","6600","","","","3:10.9","50","473","","","57","Lwt","Indoor Rower","No",""
"2013-09-12 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","no time today"
"2013-09-11 00:00:00","6,600m row","43:00.0","2580","","","6600","","","","3:15.4","47","461","","","57","Lwt","Indoor Rower","No",""
"2013-09-10 00:00:00","6,200m row","40:00.0","2400","","","6200","","","","3:13.5","48","466","","","57","Lwt","Indoor Rower","No","UNLV - Day #1"
"2013-09-09 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-09-08 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-09-07 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-09-06 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-09-05 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-09-04 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-09-03 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-09-02 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-09-01 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-08-31 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-08-30 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-08-29 00:00:00","7,900m row","52:15.0","3135","","","7900","","","","3:18.4","45","454","","","57","Lwt","Indoor Rower","No","BKK - Last Day"
"2013-08-28 00:00:00","6,300m row","42:00.0","2520","","","6300","","","","3:20.0","44","450","","","57","Lwt","Indoor Rower","No",""
"2013-08-27 00:00:00","7,700m row","48:15.0","2895","","","7700","","","","3:07.9","53","481","","","57","Lwt","Indoor Rower","No",""
"2013-08-26 00:00:00","2,000m row","14:33.0","873","","","2000","","","","3:38.2","34","416","","","57","Lwt","Indoor Rower","No",""
"2013-08-25 00:00:00","10,000m row","1:05:00.0","3900","","","10000","","","","3:15.0","47","462","","","57","Lwt","Indoor Rower","No",""
"2013-08-24 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-08-23 00:00:00","1,271m row","10:00.0","600","","","1271","","","","3:56.0","27","391","","","57","Lwt","Indoor Rower","No",""
"2013-08-22 00:00:00","7,000m row","45:00.0","2700","","","7000","","","","3:12.8","49","468","","","57","Lwt","Indoor Rower","No",""
"2013-08-21 00:00:00","2,256m row","15:00.0","900","","","2256","","","","3:19.4","44","452","","","57","Lwt","Indoor Rower","No",""
"2013-08-20 00:00:00","7,700m row","49:30.0","2970","","","7700","","","","3:12.8","49","468","","","57","Lwt","Indoor Rower","No",""
"2013-08-19 00:00:00","7,400m row","48:00.0","2880","","","7400","","","","3:14.5","47","463","","","57","Lwt","Indoor Rower","No",""
"2013-08-18 00:00:00","7,400m row","48:30.0","2910","","","7400","","","","3:16.6","46","458","","","57","Lwt","Indoor Rower","No",""
"2013-08-17 00:00:00","7,000m row","45:00.0","2700","","","7000","","","","3:12.8","49","468","","","57","Lwt","Indoor Rower","No",""
"2013-08-16 00:00:00","6,200m row","40:00.0","2400","","","6200","","","","3:13.5","48","466","","","57","Lwt","Indoor Rower","No",""
"2013-08-15 00:00:00","6,000m row","40:00.0","2400","","","6000","","","","3:20.0","44","450","","","57","Lwt","Indoor Rower","No",""
"2013-08-14 00:00:00","5,500m row","37:00.0","2220","","","5500","","","","3:21.8","43","446","","","57","Lwt","Indoor Rower","No",""
"2013-08-13 00:00:00","6,100m row","42:00.0","2520","","","6100","","","","3:26.5","40","436","","","57","Lwt","Indoor Rower","No",""
"2013-08-12 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-08-11 00:00:00","8,000m row","55:30.0","3330","","","8000","","","","3:28.1","39","433","","","57","Lwt","Indoor Rower","No",""
"2013-08-10 00:00:00","4,650m row","30:00.0","1800","","","4650","","","","3:13.5","48","466","","","57","Lwt","Indoor Rower","No",""
"2013-08-09 00:00:00","1,500m row","10:21.0","621","","","1500","","","","3:27.0","39","436","","","57","Lwt","Indoor Rower","No",""
"2013-08-08 00:00:00","10,100m row","1:05:45.0","3945","","","10100","","","","3:15.3","47","461","","","57","Lwt","Indoor Rower","No",""
"2013-08-07 00:00:00","2,700m row","19:00.0","1140","","","2700","","","","3:31.1","37","428","","","57","Lwt","Indoor Rower","No",""
"2013-08-06 00:00:00","7,900m row","48:15.0","2895","","","7900","","","","3:03.2","57","496","","","57","Lwt","Indoor Rower","No",""
"2013-08-05 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-08-04 00:00:00","2,700m row","20:00.0","1200","","","2700","","","","3:42.2","32","410","","","57","Lwt","Indoor Rower","No",""
"2013-08-03 00:00:00","7,900m row","49:30.0","2970","","","7900","","","","3:07.9","53","481","","","57","Lwt","Indoor Rower","No",""
"2013-08-02 00:00:00","6,100m row","38:45.0","2325","","","6100","","","","3:10.5","51","474","","","57","Lwt","Indoor Rower","No",""
"2013-08-01 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","No row fly to kul"
"2013-07-31 00:00:00","2,975m row","20:00.0","1200","","","2975","","","","3:21.6","43","447","","","57","Lwt","Indoor Rower","No",""
"2013-07-30 00:00:00","11,000m row","1:13:45.0","4425","","","11000","","","","3:21.1","43","448","","","57","Lwt","Indoor Rower","No",""
"2013-07-29 00:00:00","5,600m row","38:15.0","2295","","","5600","","","","3:24.9","41","440","","","57","Lwt","Indoor Rower","No",""
"2013-07-28 00:00:00","10,800m row","1:11:45.0","4305","","","10800","","","","3:19.3","44","452","","","57","Lwt","Indoor Rower","No",""
"2013-07-27 00:00:00","8,500m row","51:15.0","3075","","","8500","","","","3:00.8","59","503","","","57","Lwt","Indoor Rower","No",""
"2013-07-26 00:00:00","8,800m row","53:15.0","3195","","","8800","","","","3:01.5","59","501","","","57","Lwt","Indoor Rower","No",""
"2013-07-25 00:00:00","3,100m row","20:00.9","1200.9","","","3100","","","","3:13.6","48","466","","","57","Lwt","Indoor Rower","No",""
"2013-07-24 00:00:00","1,950m row","13:00.0","780","","","1950","","","","3:20.0","44","450","","","57","Lwt","Indoor Rower","No",""
"2013-07-23 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","SICK, no exercise"
"2013-07-22 00:00:00","1,700m row","11:00.0","660","","","1700","","","","3:14.1","48","464","","","57","Lwt","Indoor Rower","No",""
"2013-07-21 00:00:00","6,400m row","37:45.0","2265","","","6400","","","","2:56.9","63","517","","","57","Lwt","Indoor Rower","No",""
"2013-07-20 00:00:00","9,100m row","53:30.0","3210","","","9100","","","","2:56.3","64","519","","","57","Lwt","Indoor Rower","No",""
"2013-07-19 00:00:00","5,000m row","32:15.0","1935","","","5000","","","","3:13.5","48","466","","","57","Lwt","Indoor Rower","No",""
"2013-07-18 00:00:00","1,460m row","10:00.0","600","","","1460","","","","3:25.4","40","439","","","57","Lwt","Indoor Rower","No",""
"2013-07-17 00:00:00","5,761m row","35:00.0","2100","","","5761","","","","3:02.2","58","499","","","57","Lwt","Indoor Rower","No",""
"2013-07-16 00:00:00","9,650m row","56:30.0","3390","","","9650","","","","2:55.6","65","522","","","57","Lwt","Indoor Rower","No",""
"2013-07-15 00:00:00","3,200m row","20:00.0","1200","","","3200","","","","3:07.5","53","482","","","57","Lwt","Indoor Rower","No",""
"2013-07-14 00:00:00","11,500m row","1:07:15.0","4035","","","11500","","","","2:55.4","65","523","","","57","Lwt","Indoor Rower","No",""
"2013-07-13 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","REST, no gym"
"2013-07-12 00:00:00","8,700m row","51:45.0","3105","","","8700","","","","2:58.4","62","512","","","57","Lwt","Indoor Rower","No",""
"2013-07-11 00:00:00","8,800m row","54:00.0","3240","","","8800","","","","3:04.0","56","493","","","57","Lwt","Indoor Rower","No",""
"2013-07-10 00:00:00","6,500m row","38:15.0","2295","","","6500","","","","2:56.5","64","519","","","57","Lwt","Indoor Rower","No",""
"2013-07-09 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-07-08 00:00:00","1,550m row","10:00.0","600","","","1550","","","","3:13.5","48","466","","","57","Lwt","Indoor Rower","No",""
"2013-07-07 00:00:00","8,780m row","53:45.0","3225","","","8780","","","","3:03.6","57","494","","","57","Lwt","Indoor Rower","No",""
"2013-07-06 00:00:00","8,700m row","53:45.0","3225","","","8700","","","","3:05.3","55","489","","","57","Lwt","Indoor Rower","No",""
"2013-07-05 00:00:00","8,300m row","51:00.0","3060","","","8300","","","","3:04.3","56","492","","","57","Lwt","Indoor Rower","No",""
"2013-07-04 00:00:00","8,500m row","54:30.0","3270","","","8500","","","","3:12.3","49","469","","","57","Lwt","Indoor Rower","No","@99"
"2013-07-03 00:00:00","4,700m row","32:00.0","1920","","","4700","","","","3:24.2","41","441","","","57","Lwt","Indoor Rower","No","@100"
"2013-07-02 00:00:00","2,770m row","20:00.0","1200","","","2770","","","","3:36.6","34","418","","","57","Lwt","Indoor Rower","No","@101"
"2013-07-01 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","no row, hamstrings sore"
"2013-06-30 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","no row, sore hamstrings?"
"2013-06-29 00:00:00","8,000m row","49:30.0","2970","","","8000","","","","3:05.6","55","488","","","57","Lwt","Indoor Rower","No","4(500 + 3')"
"2013-06-27 00:00:00","8,500m row","53:00.0","3180","","","8500","","","","3:07.0","53","484","","","57","Lwt","Indoor Rower","No","@90"
"2013-06-26 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","no row, aerobics only"
"2013-06-25 00:00:00","4,700m row","30:00.0","1800","","","4700","","","","3:11.4","50","471","","","57","Lwt","Indoor Rower","No",""
"2013-06-24 00:00:00","1,620m row","10:00.0","600","","","1620","","","","3:05.1","55","489","","","57","Lwt","Indoor Rower","No",""
"2013-06-23 00:00:00","9,300m row","58:00.0","3480","","","9300","","","","3:07.1","53","484","","","57","Lwt","Indoor Rower","No","@86"
"2013-06-22 00:00:00","8,600m row","52:00.0","3120","","","8600","","","","3:01.4","59","502","","","57","Lwt","Indoor Rower","No","@88"
"2013-06-21 00:00:00","6,900m row","40:00.9","2400.9","","","6900","","","","2:53.9","66","528","","","57","Lwt","Indoor Rower","No","@89"
"2013-06-20 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","NO REST, NO EXER, body says REST today"
"2013-06-19 00:00:00","2,000m row","12:40.0","760","","","2000","","","","3:10.0","51","475","","","57","Lwt","Indoor Rower","No","warm-up only"
"2013-06-18 00:00:00","11,960m row","1:15:00.0","4500","","","11960","","","","3:08.1","53","481","","","57","Lwt","Indoor Rower","No","@88, pee"
"2013-06-17 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","No Row, rest"
"2013-06-16 00:00:00","9,600m row","57:30.0","3450","","","9600","","","","2:59.6","60","507","","","57","Lwt","Indoor Rower","No","@87"
"2013-06-15 00:00:00","6,600m row","40:00.0","2400","","","6600","","","","3:01.8","58","500","","","57","Lwt","Indoor Rower","No","@86, 4(500+ 3:00)"
"2013-06-14 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","NO Row, rest"
"2013-06-13 00:00:00","5,800m row","40:00.0","2400","","","5800","","","","3:26.9","40","436","","","57","Lwt","Indoor Rower","No","@88, pee"
"2013-06-12 00:00:00","4,300m row","26:00.9","1560.9","","","4300","","","","3:01.5","59","501","","","57","Lwt","Indoor Rower","No","@88"
"2013-06-11 00:00:00","668m row","5:00.0","300","","","668","","","","3:44.5","31","406","","","57","Lwt","Indoor Rower","No","Cool down, after 10K row"
"2013-06-11 00:00:00","10,000m row","58:23.0","3503","","","10000","","","","2:55.1","65","524","","","57","Lwt","Indoor Rower","Yes","long row, no resting"
"2013-06-10 00:00:00","8,300m row","52:30.0","3150","","","8300","","","","3:09.7","51","476","","","57","Lwt","Indoor Rower","No","@91 - Day #1 at Marriott"
"2013-06-09 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","REST, no exercise"
"2013-06-08 00:00:00","3,200m row","22:00.0","1320","","","3200","","","","3:26.2","40","437","","","57","Lwt","Indoor Rower","No","@94 - Last Day at FitnessFirst, Rama 9"
"2013-06-07 00:00:00","4,200m row","25:00.0","1500","","","4200","","","","2:58.5","61","511","","","57","Lwt","Indoor Rower","No","@94"
"2013-06-06 00:00:00","5,300m row","37:00.0","2220","","","5300","","","","3:29.4","38","431","","","57","Lwt","Indoor Rower","No","@94"
"2013-06-05 00:00:00","3,100m row","19:30.0","1170","","","3100","","","","3:08.7","52","479","","","57","Lwt","Indoor Rower","No","@93 - too tired, no pull"
"2013-06-04 00:00:00","8,600m row","53:30.0","3210","","","8600","","","","3:06.6","54","485","","","57","Lwt","Indoor Rower","No","@92"
"2013-06-03 00:00:00","10,600m row","1:10:00.0","4200","","","10600","","","","3:18.1","45","455","","","57","Lwt","Indoor Rower","No","@95"
"2013-06-02 00:00:00","2,810m row","20:00.0","1200","","","2810","","","","3:33.5","36","424","","","57","Lwt","Indoor Rower","No","BAD MOOD"
"2013-06-01 00:00:00","7,900m row","55:00.0","3300","","","7900","","","","3:28.8","38","432","","","57","Lwt","Indoor Rower","No","@93=drag; mood is poor"
"2013-05-31 00:00:00","8,300m row","49:30.0","2970","","","8300","","","","2:58.9","61","510","","","57","Lwt","Indoor Rower","No","@93=drag"
"2013-05-30 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-05-29 00:00:00","8,000m row","51:00.0","3060","","","8000","","","","3:11.2","50","472","","","57","Lwt","Indoor Rower","No","@94=drag"
"2013-05-28 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-05-27 00:00:00","8,600m row","54:00.0","3240","","","8600","","","","3:08.3","52","480","","","57","Lwt","Indoor Rower","No","@94=drag; PLAN - row ONLY alternative days (get data)"
"2013-05-26 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-05-25 00:00:00","6,700m row","43:00.0","2580","","","6700","","","","3:12.5","49","469","","","57","Lwt","Indoor Rower","No","@91 @95 = drag"
"2013-05-24 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","no row; weights + aero"
"2013-05-23 00:00:00","7,600m row","48:00.0","2880","","","7600","","","","3:09.4","51","477","","","57","Lwt","Indoor Rower","No","@91=drag; poor performance, collapse at B3"
"2013-05-22 00:00:00","4,415m row","30:00.0","1800","","","4415","","","","3:23.8","41","442","","","57","Lwt","Indoor Rower","No","@89=drag; poor day"
"2013-05-21 00:00:00","8,500m row","51:00.0","3060","","","8500","","","","3:00.0","60","506","","","57","Lwt","Indoor Rower","No","@86=drag"
"2013-05-20 00:00:00","12,300m row","1:08:00.0","4080","","","12300","","","","2:45.8","77","564","","","57","Lwt","Indoor Rower","No","@87=drag"
"2013-05-19 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","REST"
"2013-05-18 00:00:00","8,600m row","51:30.0","3090","","","8600","","","","2:59.6","60","507","","","57","Lwt","Indoor Rower","No","@87 = drag"
"2013-05-18 00:00:00","8,400m row","50:30.0","3030","","","8400","","","","3:00.3","60","505","","","57","Lwt","Indoor Rower","No","@90"
"2013-05-16 00:00:00","8,200m row","51:00.0","3060","","","8200","","","","3:06.5","54","485","","","57","Lwt","Indoor Rower","No","@94"
"2013-05-15 00:00:00","1,500m row","10:00.0","600","","","1500","","","","3:20.0","44","450","","","57","Lwt","Indoor Rower","No","tired, rest day"
"2013-05-14 00:00:00","8,300m row","50:00.0","3000","","","8300","","","","3:00.7","59","504","","","57","Lwt","Indoor Rower","No","Drag: 97 (mid-4)"
"2013-05-13 00:00:00","7,900m row","48:30.0","2910","","","7900","","","","3:04.1","56","493","","","57","Lwt","Indoor Rower","No","drag 93 (between 3|4)"
"2013-05-12 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No","weights only today"
"2013-05-11 00:00:00","4,900m row","30:00.0","1800","","","4900","","","","3:03.6","56","494","","","57","Lwt","Indoor Rower","No",""
"2013-05-10 00:00:00","8,400m row","50:30.0","3030","","","8400","","","","3:00.3","60","505","","","57","Lwt","Indoor Rower","No","@80 = drag (level 2) - hard!"
"2013-05-09 00:00:00","8,300m row","52:00.0","3120","","","8300","","","","3:07.9","53","481","","","57","Lwt","Indoor Rower","No","variety of drag numbers"
"2013-05-08 00:00:00","4,995m row","30:00.0","1800","","","4995","","","","3:00.1","60","506","","","57","Lwt","Indoor Rower","No",""
"2013-05-07 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-05-06 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-05-05 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-05-04 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-05-03 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-05-02 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
"2013-05-01 00:00:00","0m row","","0","","","0","","","","","","","","","57","Lwt","Indoor Rower","No",""
