"Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"2014-10-07 00:00:00","5,000m row","32:32.9","1952.9","","","5000","","","","3:15.2","47","461","","","58","Lwt","Indoor Rower","No",""
"2014-10-06 00:00:00","6,077m row","40:01.2","2401.2","","","6077","","","","3:17.5","45","456","","","58","Lwt","Indoor Rower","No",""
"2014-10-05 00:00:00","10,000m row","1:06:47.3","4007.3","","","10000","","","","3:20.3","44","450","","","58","Lwt","Indoor Rower","No",""
"2014-10-04 00:00:00","2,500m row","17:56.0","1076","","","2500","","","","3:35.2","35","421","","","58","Lwt","Indoor Rower","No",""
"2014-10-03 00:00:00","7,000m row","47:00.0","2820","","","7000","","","","3:21.4","43","447","","","58","Lwt","Indoor Rower","No",""
"2014-10-02 00:00:00","4,000m row","30:00.0","1800","","","4000","","","","3:45.0","31","406","","","58","Lwt","Indoor Rower","No",""
"2014-10-01 00:00:00","7,500m row","47:30.0","2850","","","7500","","","","3:10.0","51","475","","","58","Lwt","Indoor Rower","No",""
"2014-09-30 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","REST DAY (req'd)"
"2014-09-29 00:00:00","2,000m row","13:51.0","831","","","2000","","","","3:27.7","39","434","","","58","Lwt","Indoor Rower","No",""
"2014-09-28 00:00:00","7,200m row","46:15.0","2775","","","7200","","","","3:12.7","49","468","","","58","Lwt","Indoor Rower","No",""
"2014-09-27 00:00:00","1,500m row","12:45.0","765","","","1500","","","","4:15.0","21","373","","","58","Lwt","Indoor Rower","No",""
"2014-09-26 00:00:00","6,200m row","38:00.0","2280","","","6200","","","","3:03.8","56","493","","","58","Lwt","Indoor Rower","No",""
"2014-09-25 00:00:00","3,500m row","25:00.0","1500","","","3500","","","","3:34.2","36","422","","","58","Lwt","Indoor Rower","No",""
"2014-09-24 00:00:00","2,800m row","19:30.0","1170","","","2800","","","","3:28.9","38","432","","","58","Lwt","Indoor Rower","No",""
"2014-09-23 00:00:00","6,500m row","40:15.0","2415","","","6500","","","","3:05.7","55","488","","","58","Lwt","Indoor Rower","No",""
"2014-09-22 00:00:00","7,000m row","44:30.0","2670","","","7000","","","","3:10.7","50","473","","","58","Lwt","Indoor Rower","No",""
"2014-09-21 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym closed"
"2014-09-20 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym closed"
"2014-09-19 00:00:00","6,200m row","38:00.0","2280","","","6200","","","","3:03.8","56","493","","","58","Lwt","Indoor Rower","No",""
"2014-09-18 00:00:00","2,400m row","16:00.0","960","","","2400","","","","3:20.0","44","450","","","58","Lwt","Indoor Rower","No",""
"2014-09-17 00:00:00","6,500m row","41:45.0","2505","","","6500","","","","3:12.6","49","468","","","58","Lwt","Indoor Rower","No",""
"2014-09-16 00:00:00","5,000m row","31:30.0","1890","","","5000","","","","3:09.0","52","478","","","58","Lwt","Indoor Rower","No",""
"2014-09-15 00:00:00","5,000m row","34:45.0","2085","","","5000","","","","3:28.5","39","433","","","58","Lwt","Indoor Rower","No",""
"2014-09-14 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym closed"
"2014-09-13 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym closed"
"2014-09-12 00:00:00","2,000m row","14:30.0","870","","","2000","","","","3:37.5","34","417","","","58","Lwt","Indoor Rower","No",""
"2014-09-11 00:00:00","2,000m row","15:00.0","900","","","2000","","","","3:45.0","31","406","","","58","Lwt","Indoor Rower","No",""
"2014-09-10 00:00:00","4,500m row","30:15.0","1815","","","4500","","","","3:21.6","43","447","","","58","Lwt","Indoor Rower","No",""
"2014-09-09 00:00:00","4,000m row","26:30.0","1590","","","4000","","","","3:18.7","45","453","","","58","Lwt","Indoor Rower","No",""
"2014-09-08 00:00:00","3,400m row","23:30.0","1410","","","3400","","","","3:27.3","39","435","","","58","Lwt","Indoor Rower","No",""
"2014-09-07 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX"
"2014-09-06 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX"
"2014-09-05 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX | DDS, meds"
"2014-09-04 00:00:00","2,500m row","16:30.0","990","","","2500","","","","3:18.0","45","455","","","58","Lwt","Indoor Rower","No",""
"2014-09-03 00:00:00","2,000m row","14:30.0","870","","","2000","","","","3:37.5","34","417","","","58","Lwt","Indoor Rower","No",""
"2014-09-02 00:00:00","2,345m row","15:00.0","900","","","2345","","","","3:11.9","50","470","","","58","Lwt","Indoor Rower","No",""
"2014-09-01 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym closed"
"2014-08-31 00:00:00","2,000m row","13:30.0","810","","","2000","","","","3:22.5","42","445","","","58","Lwt","Indoor Rower","No","Y #6 (last visit)"
"2014-08-30 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No",""
"2014-08-29 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No",""
"2014-08-28 00:00:00","6,300m row","45:45.0","2745","","","6300","","","","3:37.8","34","416","","","58","Lwt","Indoor Rower","No","Y #5"
"2014-08-27 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX | DDS & doctors"
"2014-08-26 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No",""
"2014-08-25 00:00:00","6,630m row","43:15.0","2595","","","6630","","","","3:15.7","47","460","","","58","Lwt","Indoor Rower","No","Y #4"
"2014-08-24 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No",""
"2014-08-23 00:00:00","6,100m row","42:00.0","2520","","","6100","","","","3:26.5","40","436","","","58","Lwt","Indoor Rower","No","Eug YMCA #3"
"2014-08-22 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No",""
"2014-08-21 00:00:00","6,500m row","45:15.0","2715","","","6500","","","","3:28.8","38","432","","","58","Lwt","Indoor Rower","No","Eugene YMCA Day #2"
"2014-08-20 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No",""
"2014-08-19 00:00:00","7,100m row","48:15.0","2895","","","7100","","","","3:23.8","41","442","","","58","Lwt","Indoor Rower","No","Eugene YMCA #1 ($8.00)"
"2014-08-18 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym closed"
"2014-08-17 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym closed"
"2014-08-16 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym closed"
"2014-08-15 00:00:00","1,000m row","7:30.0","450","","","1000","","","","3:45.0","31","406","","","58","Lwt","Indoor Rower","No",""
"2014-08-14 00:00:00","2,800m row","21:45.0","1305","","","2800","","","","3:53.0","28","395","","","58","Lwt","Indoor Rower","No",""
"2014-08-13 00:00:00","6,600m row","43:45.0","2625","","","6600","","","","3:18.8","45","453","","","58","Lwt","Indoor Rower","No",""
"2014-08-12 00:00:00","4,000m row","25:04.8","1504.8","","","4000","","","","3:08.1","53","481","","","58","Lwt","Indoor Rower","No",""
"2014-08-11 00:00:00","5,400m row","36:00.0","2160","","","5400","","","","3:20.0","44","450","","","58","Lwt","Indoor Rower","No",""
"2014-08-10 00:00:00","5,300m row","36:15.0","2175","","","5300","","","","3:25.1","41","439","","","58","Lwt","Indoor Rower","No",""
"2014-08-09 00:00:00","3,000m row","20:15.0","1215","","","3000","","","","3:22.5","42","445","","","58","Lwt","Indoor Rower","No",""
"2014-08-08 00:00:00","5,000m row","31:00.0","1860","","","5000","","","","3:06.0","54","487","","","58","Lwt","Indoor Rower","No",""
"2014-08-07 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","pdx|dds"
"2014-08-06 00:00:00","4,400m row","28:58.3","1738.3","","","4400","","","","3:17.5","45","456","","","58","Lwt","Indoor Rower","No",""
"2014-08-05 00:00:00","4,300m row","29:57.5","1797.5","","","4300","","","","3:29.0","38","432","","","58","Lwt","Indoor Rower","No",""
"2014-08-04 00:00:00","2,000m row","14:20.6","860.6","","","2000","","","","3:35.1","35","421","","","58","Lwt","Indoor Rower","No","142.2 - 0.6kg (7 pound LOSS)"
"2014-08-03 00:00:00","1,000m row","7:08.8","428.8","","","1000","","","","3:34.4","36","422","","","58","Lwt","Indoor Rower","No",""
"2014-08-02 00:00:00","1,000m row","6:39.9","399.9","","","1000","","","","3:19.9","44","450","","","58","Lwt","Indoor Rower","No",""
"2014-08-01 00:00:00","1,000m row","6:25.0","385","","","1000","","","","3:12.5","49","469","","","58","Lwt","Indoor Rower","No","weak, but need exercise"
"2014-07-31 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","@gym - weak - 15' elliptical"
"2014-07-30 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","EUG - @gym - but too weak, 15' elliptical ONLY"
"2014-07-29 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX - Urine#5/DDS gum graft"
"2014-07-28 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX - Urine #5"
"2014-07-27 00:00:00","6,088m row","39:45.0","2385","","","6088","","","","3:15.8","47","460","","","58","Lwt","Indoor Rower","No",""
"2014-07-26 00:00:00","6,300m row","40:45.0","2445","","","6300","","","","3:14.0","48","465","","","58","Lwt","Indoor Rower","No",""
"2014-07-25 00:00:00","6,400m row","40:15.0","2415","","","6400","","","","3:08.6","52","479","","","58","Lwt","Indoor Rower","No",""
"2014-07-24 00:00:00","1,000m row","6:40.0","400","","","1000","","","","3:20.0","44","450","","","58","Lwt","Indoor Rower","No",""
"2014-07-23 00:00:00","4,700m row","29:00.0","1740","","","4700","","","","3:05.1","55","490","","","58","Lwt","Indoor Rower","No",""
"2014-07-22 00:00:00","6,600m row","41:45.0","2505","","","6600","","","","3:09.7","51","476","","","58","Lwt","Indoor Rower","No",""
"2014-07-21 00:00:00","6,900m row","42:00.0","2520","","","6900","","","","3:02.6","57","498","","","58","Lwt","Indoor Rower","No",""
"2014-07-20 00:00:00","2,700m row","16:00.0","960","","","2700","","","","2:57.7","62","514","","","58","Lwt","Indoor Rower","No",""
"2014-07-19 00:00:00","2,000m row","13:15.0","795","","","2000","","","","3:18.7","45","453","","","58","Lwt","Indoor Rower","No",""
"2014-07-18 00:00:00","6,950m row","42:15.0","2535","","","6950","","","","3:02.3","58","498","","","58","Lwt","Indoor Rower","No",""
"2014-07-17 00:00:00","6,700m row","41:30.0","2490","","","6700","","","","3:05.8","55","487","","","58","Lwt","Indoor Rower","No",""
"2014-07-16 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","REST DAY"
"2014-07-15 00:00:00","2,400m row","18:00.0","1080","","","2400","","","","3:45.0","31","406","","","58","Lwt","Indoor Rower","No",""
"2014-07-14 00:00:00","6,400m row","40:00.0","2400","","","6400","","","","3:07.5","53","482","","","58","Lwt","Indoor Rower","No",""
"2014-07-13 00:00:00","2,902m row","20:00.0","1200","","","2902","","","","3:26.7","40","436","","","58","Lwt","Indoor Rower","No",""
"2014-07-12 00:00:00","2,285m row","15:00.0","900","","","2285","","","","3:16.9","46","457","","","58","Lwt","Indoor Rower","No",""
"2014-07-11 00:00:00","6,200m row","39:30.0","2370","","","6200","","","","3:11.1","50","472","","","58","Lwt","Indoor Rower","No",""
"2014-07-10 00:00:00","8,100m row","51:15.0","3075","","","8100","","","","3:09.8","51","476","","","58","Lwt","Indoor Rower","No",""
"2014-07-09 00:00:00","5,394m row","34:30.0","2070","","","5394","","","","3:11.8","50","470","","","58","Lwt","Indoor Rower","No",""
"2014-07-08 00:00:00","3,200m row","21:00.0","1260","","","3200","","","","3:16.8","46","458","","","58","Lwt","Indoor Rower","No",""
"2014-07-07 00:00:00","8,100m row","53:00.0","3180","","","8100","","","","3:16.3","46","459","","","58","Lwt","Indoor Rower","No",""
"2014-07-06 00:00:00","6,400m row","40:00.0","2400","","","6400","","","","3:07.5","53","482","","","58","Lwt","Indoor Rower","No",""
"2014-07-05 00:00:00","3,600m row","23:30.0","1410","","","3600","","","","3:15.8","47","460","","","58","Lwt","Indoor Rower","No",""
"2014-07-04 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym close - REST DAY"
"2014-07-03 00:00:00","3,220m row","20:00.0","1200","","","3220","","","","3:06.3","54","486","","","58","Lwt","Indoor Rower","No",""
"2014-07-02 00:00:00","8,200m row","50:30.0","3030","","","8200","","","","3:04.7","55","491","","","58","Lwt","Indoor Rower","No",""
"2014-07-01 00:00:00","6,100m row","39:00.0","2340","","","6100","","","","3:11.8","50","470","","","58","Lwt","Indoor Rower","No",""
"2014-06-30 00:00:00","6,100m row","37:00.0","2220","","","6100","","","","3:01.9","58","500","","","58","Lwt","Indoor Rower","No",""
"2014-06-29 00:00:00","6,500m row","40:00.0","2400","","","6500","","","","3:04.6","56","491","","","58","Lwt","Indoor Rower","No",""
"2014-06-28 00:00:00","7,200m row","43:45.0","2625","","","7200","","","","3:02.2","58","499","","","58","Lwt","Indoor Rower","No",""
"2014-06-27 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX|post-Colonoscopy"
"2014-06-26 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX|Colonoscopy"
"2014-06-25 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX|Colonoscopy"
"2014-06-24 00:00:00","6,300m row","40:00.0","2400","","","6300","","","","3:10.4","51","474","","","58","Lwt","Indoor Rower","No",""
"2014-06-23 00:00:00","6,200m row","38:00.0","2280","","","6200","","","","3:03.8","56","493","","","58","Lwt","Indoor Rower","No",""
"2014-06-22 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO - gym closed"
"2014-06-21 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO - gym closed"
"2014-06-20 00:00:00","6,000m row","37:15.0","2235","","","6000","","","","3:06.2","54","486","","","58","Lwt","Indoor Rower","No",""
"2014-06-19 00:00:00","6,800m row","41:30.0","2490","","","6800","","","","3:03.0","57","496","","","58","Lwt","Indoor Rower","No","C2 - after rest, added 5'"
"2014-06-18 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX | DDS, doctor"
"2014-06-17 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX| DDS, doctor"
"2014-06-16 00:00:00","1,070m row","8:00.0","480","","","1070","","","","3:44.3","31","407","","","58","Lwt","Indoor Rower","No","BAD MOOD | just walked away"
"2014-06-15 00:00:00","6,092m row","39:15.0","2355","","","6092","","","","3:13.2","48","467","","","58","Lwt","Indoor Rower","No",""
"2014-06-14 00:00:00","4,360m row","28:00.0","1680","","","4360","","","","3:12.6","49","468","","","58","Lwt","Indoor Rower","No",""
"2014-06-13 00:00:00","3,850m row","23:00.0","1380","","","3850","","","","2:59.2","61","509","","","58","Lwt","Indoor Rower","No","sick day #3, slow"
"2014-06-12 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","move to apt, also sick"
"2014-06-11 00:00:00","6,300m row","37:45.0","2265","","","6300","","","","2:59.7","60","507","","","58","Lwt","Indoor Rower","No","UO - put out single concept2"
"2014-06-10 00:00:00","800m row","5:00.0","300","","","800","","","","3:07.5","53","482","","","58","Lwt","Indoor Rower","No","UO - summer renovations, attempt 'water rowers'"
"2014-06-09 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX/Uro"
"2014-06-08 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","UO gym closed"
"2014-06-07 00:00:00","6,300m row","40:00.0","2400","","","6300","","","","3:10.4","51","474","","","58","Lwt","Indoor Rower","No",""
"2014-06-06 00:00:00","6,258m row","37:00.0","2220","","","6258","","","","2:57.3","63","516","","","58","Lwt","Indoor Rower","No",""
"2014-06-05 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX/DDS"
"2014-06-04 00:00:00","6,600m row","39:15.0","2355","","","6600","","","","2:58.4","62","512","","","58","Lwt","Indoor Rower","No",""
"2014-06-03 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","worry - look for apt"
"2014-06-02 00:00:00","4,800m row","31:45.0","1905","","","4800","","","","3:18.4","45","454","","","58","Lwt","Indoor Rower","No",""
"2014-06-01 00:00:00","4,400m row","26:30.0","1590","","","4400","","","","3:00.6","59","504","","","58","Lwt","Indoor Rower","No",""
"2014-05-31 00:00:00","3,900m row","25:00.0","1500","","","3900","","","","3:12.3","49","469","","","58","Lwt","Indoor Rower","No",""
"2014-05-30 00:00:00","6,700m row","40:00.0","2400","","","6700","","","","2:59.1","61","509","","","58","Lwt","Indoor Rower","No","1st 40' row since 18Mar2014"
"2014-05-29 00:00:00","6,300m row","37:00.0","2220","","","6300","","","","2:56.1","64","520","","","58","Lwt","Indoor Rower","No",""
"2014-05-28 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX"
"2014-05-27 00:00:00","6,200m row","37:00.0","2220","","","6200","","","","2:59.0","61","510","","","58","Lwt","Indoor Rower","No","1st row > 6K since 18Mar2014"
"2014-05-26 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX, urine #4"
"2014-05-25 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","PDX, urine #4"
"2014-05-24 00:00:00","5,900m row","35:00.0","2100","","","5900","","","","2:57.9","62","513","","","58","Lwt","Indoor Rower","No",""
"2014-05-23 00:00:00","5,900m row","35:00.0","2100","","","5900","","","","2:57.9","62","513","","","58","Lwt","Indoor Rower","No",""
"2014-05-22 00:00:00","5,700m row","35:00.0","2100","","","5700","","","","3:04.2","56","492","","","58","Lwt","Indoor Rower","No",""
"2014-05-21 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","housing worry"
"2014-05-20 00:00:00","1,545m row","10:00.0","600","","","1545","","","","3:14.1","48","464","","","58","Lwt","Indoor Rower","No","Farm, also"
"2014-05-19 00:00:00","3,400m row","22:00.0","1320","","","3400","","","","3:14.1","48","464","","","58","Lwt","Indoor Rower","No",""
"2014-05-18 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","rest"
"2014-05-17 00:00:00","4,300m row","30:00.0","1800","","","4300","","","","3:29.3","38","431","","","58","Lwt","Indoor Rower","No",""
"2014-05-16 00:00:00","5,600m row","35:00.0","2100","","","5600","","","","3:07.5","53","482","","","58","Lwt","Indoor Rower","No",""
"2014-05-15 00:00:00","5,100m row","31:00.0","1860","","","5100","","","","3:02.3","58","498","","","58","Lwt","Indoor Rower","No",""
"2014-05-14 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","rest, volunteer at kitchen today, sore from farm"
"2014-05-13 00:00:00","3,300m row","20:00.0","1200","","","3300","","","","3:01.8","58","500","","","58","Lwt","Indoor Rower","No",""
"2014-05-12 00:00:00","4,600m row","30:00.0","1800","","","4600","","","","3:15.6","47","461","","","58","Lwt","Indoor Rower","No",""
"2014-05-11 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","REST day - go to Farm"
"2014-05-10 00:00:00","3,700m row","24:00.0","1440","","","3700","","","","3:14.5","47","463","","","58","Lwt","Indoor Rower","No",""
"2014-05-09 00:00:00","3,700m row","24:00.0","1440","","","3700","","","","3:14.5","47","463","","","58","Lwt","Indoor Rower","No","Day #1 - post-stents!"
"2014-05-08 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","Stents removed - FIRST day since 18 Mar with no stents!"
"2014-05-07 00:00:00","1,574m row","10:00.0","600","","","1574","","","","3:10.6","51","474","","","58","Lwt","Indoor Rower","No",""
"2014-05-06 00:00:00","1,430m row","10:00.0","600","","","1430","","","","3:29.7","38","430","","","58","Lwt","Indoor Rower","No","Day #2 - post-surgery"
"2014-05-05 00:00:00","885m row","6:00.0","360","","","885","","","","3:23.3","42","443","","","58","Lwt","Indoor Rower","No","Day #1 - post-surgery"
"2014-05-04 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No",""
"2014-05-03 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No",""
"2014-05-02 00:00:00","0m row","","0","","","0","","","","","","","","","58","Lwt","Indoor Rower","No","surgery & recover next 2 days"
"2014-05-01 00:00:00","1,540m row","10:00.0","600","","","1540","","","","3:14.8","47","463","","","58","Lwt","Indoor Rower","No",""
