"Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"2015-09-25 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-09-24 00:00:00","3,415m row","30:00.0","1800","","","3415","","","","4:23.5","19","366","","","59","Lwt","Indoor Rower","No",""
"2015-09-23 00:00:00","3,779m row","30:00.0","1800","","","3779","","","","3:58.1","26","389","","","59","Lwt","Indoor Rower","No",""
"2015-09-22 00:00:00","7,304m row","57:31.0","3451","","","7304","","","","3:56.2","27","391","","","59","Lwt","Indoor Rower","No",""
"2015-09-21 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-09-20 00:00:00","6,479m row","44:30.0","2670","","","6479","","","","3:26.0","40","437","","","59","Lwt","Indoor Rower","No",""
"2015-09-19 00:00:00","6,107m row","45:58.0","2758","","","6107","","","","3:45.8","30","404","","","59","Lwt","Indoor Rower","No",""
"2015-09-18 00:00:00","6,273m row","51:04.0","3064","","","6273","","","","4:04.2","24","383","","","59","Lwt","Indoor Rower","No",""
"2015-09-17 00:00:00","2,000m row","19:56.0","1196","","","2000","","","","4:59.0","13","345","","","59","Lwt","Indoor Rower","No","ate too much"
"2015-09-16 00:00:00","6,225m row","47:51.0","2871","","","6225","","","","3:50.6","29","398","","","59","Lwt","Indoor Rower","No",""
"2015-09-15 00:00:00","6,000m row","43:19.0","2599","","","6000","","","","3:36.5","34","418","","","59","Lwt","Indoor Rower","No",""
"2015-09-14 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","REST DAY"
"2015-09-13 00:00:00","7,036m row","50:28.0","3028","","","7036","","","","3:35.1","35","421","","","59","Lwt","Indoor Rower","No",""
"2015-09-12 00:00:00","6,692m row","42:44.1","2564.1","","","6692","","","","3:11.5","50","471","","","59","Lwt","Indoor Rower","No",""
"2015-09-11 00:00:00","6,755m row","46:03.0","2763","","","6755","","","","3:24.5","41","441","","","59","Lwt","Indoor Rower","No",""
"2015-09-10 00:00:00","4,455m row","30:11.0","1811","","","4455","","","","3:23.2","42","443","","","59","Lwt","Indoor Rower","No",""
"2015-09-09 00:00:00","6,288m row","43:00.0","2580","","","6288","","","","3:25.1","41","439","","","59","Lwt","Indoor Rower","No",""
"2015-09-08 00:00:00","3,599m row","30:00.0","1800","","","3599","","","","4:10.0","22","377","","","59","Lwt","Indoor Rower","No",""
"2015-09-07 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","Lazy"
"2015-09-06 00:00:00","6,000m row","45:51.0","2751","","","6000","","","","3:49.2","29","400","","","59","Lwt","Indoor Rower","No",""
"2015-09-05 00:00:00","6,124m row","47:10.0","2830","","","6124","","","","3:51.0","28","398","","","59","Lwt","Indoor Rower","No",""
"2015-09-04 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","REST - go to DDS"
"2015-09-03 00:00:00","2,465m row","20:00.0","1200","","","2465","","","","4:03.4","24","383","","","59","Lwt","Indoor Rower","No",""
"2015-09-02 00:00:00","1,006m row","7:06.0","426","","","1006","","","","3:31.7","37","427","","","59","Lwt","Indoor Rower","No",""
"2015-09-01 00:00:00","6,000m row","40:06.6","2406.6","","","6000","","","","3:20.5","43","449","","","59","Lwt","Indoor Rower","No",""
"2015-08-31 00:00:00","4,500m row","32:29.0","1949","","","4500","","","","3:36.5","34","418","","","59","Lwt","Indoor Rower","No",""
"2015-08-30 00:00:00","6,279m row","41:41.0","2501","","","6279","","","","3:19.1","44","452","","","59","Lwt","Indoor Rower","No",""
"2015-08-29 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-28 00:00:00","6,000m row","45:25.0","2725","","","6000","","","","3:47.0","30","403","","","59","Lwt","Indoor Rower","No",""
"2015-08-27 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-26 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-25 00:00:00","2,135m row","17:00.0","1020","","","2135","","","","3:58.8","26","388","","","59","Lwt","Indoor Rower","No",""
"2015-08-24 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-23 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-22 00:00:00","3,530m row","30:00.0","1800","","","3530","","","","4:14.9","21","373","","","59","Lwt","Indoor Rower","No",""
"2015-08-21 00:00:00","3,617m row","26:11.0","1571","","","3617","","","","3:37.1","34","417","","","59","Lwt","Indoor Rower","No",""
"2015-08-20 00:00:00","6,198m row","42:00.0","2520","","","6198","","","","3:23.2","42","443","","","59","Lwt","Indoor Rower","No",""
"2015-08-19 00:00:00","6,270m row","43:11.0","2591","","","6270","","","","3:26.6","40","436","","","59","Lwt","Indoor Rower","No",""
"2015-08-18 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-17 00:00:00","6,526m row","45:28.0","2728","","","6526","","","","3:29.0","38","432","","","59","Lwt","Indoor Rower","No",""
"2015-08-16 00:00:00","6,206m row","45:11.0","2711","","","6206","","","","3:38.4","34","415","","","59","Lwt","Indoor Rower","No",""
"2015-08-15 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-14 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-13 00:00:00","5,368m row","37:39.0","2259","","","5368","","","","3:30.4","38","429","","","59","Lwt","Indoor Rower","No",""
"2015-08-12 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-11 00:00:00","2,250m row","19:37.0","1177","","","2250","","","","4:21.5","20","367","","","59","Lwt","Indoor Rower","No",""
"2015-08-10 00:00:00","5,027m row","40:18.0","2418","","","5027","","","","4:00.5","25","386","","","59","Lwt","Indoor Rower","No",""
"2015-08-09 00:00:00","1,409m row","13:00.0","780","","","1409","","","","4:36.7","17","357","","","59","Lwt","Indoor Rower","No",""
"2015-08-08 00:00:00","3,441m row","30:00.0","1800","","","3441","","","","4:21.5","20","367","","","59","Lwt","Indoor Rower","No",""
"2015-08-07 00:00:00","6,145m row","46:16.0","2776","","","6145","","","","3:45.8","30","404","","","59","Lwt","Indoor Rower","No",""
"2015-08-06 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-05 00:00:00","5,017m row","34:50.0","2090","","","5017","","","","3:28.2","39","433","","","59","Lwt","Indoor Rower","No",""
"2015-08-04 00:00:00","5,027m row","34:16.0","2056","","","5027","","","","3:24.5","41","441","","","59","Lwt","Indoor Rower","No",""
"2015-08-03 00:00:00","2,921m row","20:00.0","1200","","","2921","","","","3:25.4","40","439","","","59","Lwt","Indoor Rower","No",""
"2015-08-02 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-08-01 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","SICK DAY"
"2015-07-31 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","REST DAY"
"2015-07-30 00:00:00","3,801m row","30:00.0","1800","","","3801","","","","3:56.7","26","391","","","59","Lwt","Indoor Rower","No",""
"2015-07-29 00:00:00","2,213m row","15:00.0","900","","","2213","","","","3:23.3","42","443","","","59","Lwt","Indoor Rower","No",""
"2015-07-28 00:00:00","5,145m row","34:11.0","2051","","","5145","","","","3:19.3","44","452","","","59","Lwt","Indoor Rower","No",""
"2015-07-27 00:00:00","3,025m row","21:04.0","1264","","","3025","","","","3:28.9","38","432","","","59","Lwt","Indoor Rower","No",""
"2015-07-26 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-25 00:00:00","3,054m row","23:51.0","1431","","","3054","","","","3:54.2","27","394","","","59","Lwt","Indoor Rower","No",""
"2015-07-24 00:00:00","4,680m row","34:02.0","2042","","","4680","","","","3:38.1","34","416","","","59","Lwt","Indoor Rower","No",""
"2015-07-23 00:00:00","4,476m row","35:19.0","2119","","","4476","","","","3:56.7","26","391","","","59","Lwt","Indoor Rower","No",""
"2015-07-22 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-21 00:00:00","3,080m row","24:07.0","1447","","","3080","","","","3:54.9","27","393","","","59","Lwt","Indoor Rower","No",""
"2015-07-20 00:00:00","3,172m row","23:59.0","1439","","","3172","","","","3:46.8","30","403","","","59","Lwt","Indoor Rower","No",""
"2015-07-19 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-18 00:00:00","2,000m row","13:11.2","791.2","","","2000","","","","3:17.8","45","455","","","59","Lwt","Indoor Rower","No",""
"2015-07-17 00:00:00","1,456m row","10:00.0","600","","","1456","","","","3:26.0","40","438","","","59","Lwt","Indoor Rower","No",""
"2015-07-16 00:00:00","3,039m row","23:06.0","1386","","","3039","","","","3:48.0","30","401","","","59","Lwt","Indoor Rower","No",""
"2015-07-15 00:00:00","1,440m row","10:00.0","600","","","1440","","","","3:28.3","39","433","","","59","Lwt","Indoor Rower","No",""
"2015-07-14 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-13 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-12 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-11 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-10 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-09 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-08 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-07 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-06 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-05 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-03 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-02 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-07-01 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-30 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-29 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-28 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-27 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-26 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-25 00:00:00","3,054m row","23:51.0","1431","","","3054","","","","3:54.2","27","394","","","59","Lwt","Indoor Rower","No",""
"2015-06-25 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-24 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","Move: PDX to LAS"
"2015-06-23 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-22 00:00:00","6,029m row","42:35.0","2555","","","6029","","","","3:31.8","37","426","","","59","Lwt","Indoor Rower","No",""
"2015-06-21 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-20 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-19 00:00:00","4,719m row","30:40.0","1840","","","4719","","","","3:14.9","47","462","","","59","Lwt","Indoor Rower","No",""
"2015-06-18 00:00:00","6,485m row","43:25.0","2605","","","6485","","","","3:20.8","43","448","","","59","Lwt","Indoor Rower","No",""
"2015-06-17 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-16 00:00:00","7,276m row","49:31.0","2971","","","7276","","","","3:24.1","41","441","","","59","Lwt","Indoor Rower","No",""
"2015-06-15 00:00:00","1,254m row","10:00.0","600","","","1254","","","","3:59.2","26","388","","","59","Lwt","Indoor Rower","No",""
"2015-06-14 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-13 00:00:00","6,294m row","42:07.0","2527","","","6294","","","","3:20.7","43","449","","","59","Lwt","Indoor Rower","No",""
"2015-06-12 00:00:00","2,636m row","20:00.0","1200","","","2636","","","","3:47.6","30","402","","","59","Lwt","Indoor Rower","No",""
"2015-06-11 00:00:00","7,000m row","51:04.0","3064","","","7000","","","","3:38.8","33","415","","","59","Lwt","Indoor Rower","No",""
"2015-06-10 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-09 00:00:00","3,984m row","30:00.0","1800","","","3984","","","","3:45.9","30","404","","","59","Lwt","Indoor Rower","No",""
"2015-06-08 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-07 00:00:00","3,029m row","20:00.0","1200","","","3029","","","","3:18.0","45","455","","","59","Lwt","Indoor Rower","No",""
"2015-06-06 00:00:00","2,026m row","15:00.0","900","","","2026","","","","3:42.1","32","410","","","59","Lwt","Indoor Rower","No",""
"2015-06-05 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-04 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-04 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-04 00:00:00","3,800m row","25:00.0","1500","","","3800","","","","3:17.3","46","456","","","59","Lwt","Indoor Rower","No",""
"2015-06-03 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-03 00:00:00","3,872m row","30:00.0","1800","","","3872","","","","3:52.4","28","396","","","59","Lwt","Indoor Rower","No","Day #1, with WRIST BRACE, U.Oregon"
"2015-06-02 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-06-01 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-05-31 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-05-30 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-05-29 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-05-28 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-05-27 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-05-26 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-05-25 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-05-24 00:00:00","6,000m row","44:50.6","2690.6","","","6000","","","","3:44.2","31","407","","","59","Lwt","Indoor Rower","No","U. Oregon"
"2015-05-23 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No",""
"2015-05-22 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","Trip to Oregon"
"2015-05-21 00:00:00","3,000m row","24:06.6","1446.6","","","3000","","","","4:01.1","25","386","","","59","Lwt","Indoor Rower","No",""
"2015-05-20 00:00:00","6,000m row","42:35.2","2555.2","","","6000","","","","3:32.9","36","425","","","59","Lwt","Indoor Rower","No",""
"2015-05-19 00:00:00","2,619m row","25:00.0","1500","","","2619","","","","4:46.3","15","351","","","59","Lwt","Indoor Rower","No",""
"2015-05-18 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","REST Day"
"2015-05-17 00:00:00","2,639m row","20:00.0","1200","","","2639","","","","3:47.3","30","402","","","59","Lwt","Indoor Rower","No",""
"2015-05-16 00:00:00","7,000m row","50:26.0","3026","","","7000","","","","3:36.1","35","419","","","59","Lwt","Indoor Rower","No",""
"2015-05-15 00:00:00","6,401m row","41:50.0","2510","","","6401","","","","3:16.0","46","460","","","59","Lwt","Indoor Rower","No",""
"2015-05-14 00:00:00","1,459m row","10:00.0","600","","","1459","","","","3:25.6","40","438","","","59","Lwt","Indoor Rower","No",""
"2015-05-13 00:00:00","6,078m row","46:52.0","2812","","","6078","","","","3:51.3","28","397","","","59","Lwt","Indoor Rower","No",""
"2015-05-12 00:00:00","1,797m row","15:00.0","900","","","1797","","","","4:10.4","22","377","","","59","Lwt","Indoor Rower","No",""
"2015-05-11 00:00:00","7,205m row","1:00:00.0","3600","","","7205","","","","4:09.8","22","377","","","59","Lwt","Indoor Rower","No","ultra-slow, just kept going"
"2015-05-10 00:00:00","5,111m row","33:00.0","1980","","","5111","","","","3:13.7","48","466","","","59","Lwt","Indoor Rower","No","left rower, energy returns! @ 17', pins return to right hand"
"2015-05-09 00:00:00","3,092m row","30:00.0","1800","","","3092","","","","4:51.0","14","349","","","59","Lwt","Indoor Rower","No","left rower"
"2015-05-08 00:00:00","3,551m row","30:00.0","1800","","","3551","","","","4:13.4","21","374","","","59","Lwt","Indoor Rower","No","left rower broken, using right | hand ok"
"2015-05-07 00:00:00","3,457m row","30:00.0","1800","","","3457","","","","4:20.3","20","368","","","59","Lwt","Indoor Rower","No","don't care"
"2015-05-06 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","24-hour urine | rest day | lazy"
"2015-05-05 00:00:00","3,456m row","30:00.0","1800","","","3456","","","","4:20.4","20","368","","","59","Lwt","Indoor Rower","No","no power| bad mood"
"2015-05-04 00:00:00","4,423m row","37:37.0","2257","","","4423","","","","4:15.1","21","372","","","59","Lwt","Indoor Rower","No","B2 - collapse | no energy"
"2015-05-03 00:00:00","7,005m row","46:46.0","2806","","","7005","","","","3:20.2","44","450","","","59","Lwt","Indoor Rower","No",""
"2015-05-02 00:00:00","7,108m row","47:25.0","2845","","","7108","","","","3:20.1","44","450","","","59","Lwt","Indoor Rower","No",""
"2015-05-01 00:00:00","0m row","","0","","","0","","","","","","","","","59","Lwt","Indoor Rower","No","No Row (do weights)"
